pH,TDS,Turbidity,Phospate,Nitrate,Iron,COD(mg/L),Chlorine,Sodium,Class
7.521959499,762,1.63,0.029865521,7,0.385503933,411,4,3,0
7.521191867,949,2.19,0.007097116,8,0.312401123,390,3,16,0
7.519146619,811,1.72,0.01280344,6,0.325909022,416,2,11,0
7.559192184,966,3.88,0.000665976,6,0.320278763,412,1,2,0
7.526366576,958,0.18,0.021722424,7,0.379210414,426,4,6,0
7.518098951,675,3.95,0.001651108,7,0.307899202,415,4,18,0
7.523297285,636,0.87,0.020604634,8,0.310682254,419,1,9,0
7.50505946,796,4.08,0.029117685,6,0.341782845,430,4,9,0
7.516705901,847,0.63,0.024421451,8,0.368903715,427,1,17,0
7.553522846,933,2.74,0.010466438,8,0.347399006,408,1,14,0
7.546306964,761,1.01,0.014392376,7,0.367775827,409,3,5,0
7.569375142,817,2.36,0.027910495,8,0.378716951,394,1,11,1
7.563735789,679,2.59,0.026715527,7,0.388587615,422,1,16,0
7.549986442,693,3.43,0.004713552,8,0.349534204,394,1,8,0
7.592870436,753,0.67,0.018476045,6,0.359041624,416,3,9,0
7.57174442,870,2.69,0.00346718,6,0.409713428,414,1,16,0
7.574030457,630,0.15,0.010861405,6,0.31859109,421,2,3,0
7.517417941,868,2.56,0.01367433,8,0.367230269,416,2,7,0
7.576917347,947,3.77,0.012356687,8,0.343789163,398,3,17,0
7.530837343,865,3.79,0.0099295,7,0.360804153,393,3,15,1
7.577072491,790,4.19,0.012092,6,0.358725834,404,4,18,0
7.502715922,968,3.06,0.027764045,8,0.342075723,397,1,14,0
7.505741047,797,3.9,0.026164937,8,0.301771001,393,3,4,1
7.507455707,766,3.4,0.006661972,6,0.392883282,397,2,20,1
7.59019668,824,3.07,0.003050626,6,0.397390823,427,2,10,0
7.500082279,817,1.08,0.000396708,7,0.332943565,394,1,1,0
7.512892578,768,2.56,0.016339394,8,0.31583529,400,2,19,0
7.526187094,798,0.59,0.006371619,7,0.344185015,404,4,12,0
7.505235433,839,1.37,0.018014297,7,0.361089824,413,4,1,0
7.567963022,913,2.19,0.007239139,6,0.405448874,396,4,20,0
7.560999512,745,4.13,0.018813033,8,0.374447313,405,1,12,0
7.58734056,758,1.73,0.011828556,6,0.311430641,391,2,13,1
7.571783964,911,1.47,0.007085694,7,0.325282454,429,4,9,0
7.564306151,821,1.35,0.01115988,6,0.328874494,407,2,14,0
7.5572232,719,1.54,0.006726283,6,0.337122694,407,4,14,0
7.519486146,720,3.87,0.020952894,8,0.32237122,427,4,1,0
7.512784859,649,2.06,0.005154875,6,0.322287731,418,2,4,0
7.547408113,722,3.18,0.007981481,6,0.301588355,407,1,13,0
7.500734738,807,0.82,0.020547801,8,0.324760541,426,3,3,0
7.525942726,751,0.49,0.018375492,7,0.317252041,398,4,5,1
7.563999523,702,4.02,0.00704179,6,0.325352528,405,2,14,0
7.5268143,672,0.41,0.005255407,8,0.378646309,404,1,6,0
7.589807099,711,2.86,0.013951565,8,0.403446686,410,3,19,0
7.592872208,924,1.19,0.028939924,7,0.350651607,422,3,20,0
7.542196965,897,2.29,0.004101236,8,0.330016363,419,2,4,0
7.573908801,770,3.65,0.027934433,8,0.316132174,427,3,4,0
7.564377683,739,3.51,0.026939377,8,0.301545218,430,4,11,0
7.555014207,844,1.93,0.011390159,8,0.365087312,405,4,5,0
7.506895679,666,3.57,0.011579646,8,0.397642615,402,4,18,0
7.597466165,959,2.72,0.010656359,7,0.369449399,405,3,11,0
7.580998431,729,2.77,0.007689623,7,0.367875386,411,4,13,0
7.5386851,920,1.06,0.015370592,8,0.306682076,419,2,7,0
7.55716379,676,4.13,0.026140159,6,0.365019274,429,4,15,0
7.505738394,788,1.53,0.002382897,8,0.304436472,401,3,11,0
7.509093464,641,1.29,0.000530158,7,0.392827106,411,4,16,0
7.503203748,939,1.98,0.013418131,7,0.40607258,424,3,4,0
7.585367889,768,2.77,0.026094325,6,0.334386128,401,1,17,0
7.535671542,641,1.69,0.002388243,7,0.329555275,394,2,2,0
7.552504366,782,2.42,0.005756461,6,0.379477885,394,2,2,1
7.536021308,818,2.25,0.021193406,6,0.307333357,402,4,13,0
7.503829352,954,3.06,0.002220414,8,0.363753795,428,3,17,0
7.508398756,765,3.79,0.00554139,7,0.357459499,401,2,17,0
7.558345027,788,3.08,0.016969235,7,0.397637425,427,2,17,0
7.534188931,908,3.32,0.016095948,8,0.331824013,430,4,1,0
7.52507392,965,0.38,0.02382142,8,0.376850877,390,4,6,0
7.54911425,835,1.77,0.021585022,6,0.323527802,403,2,7,0
7.541744863,939,0.92,0.018629384,8,0.36133837,396,1,7,0
7.55478929,817,0.54,0.020224088,8,0.312088645,398,3,12,1
7.54023909,823,3.17,0.003463435,8,0.370843285,429,1,20,0
7.569775162,718,3.39,0.007308938,8,0.399567501,392,4,18,1
7.523470753,799,2.25,0.001672191,6,0.309884482,407,4,10,0
7.500065188,848,0.47,0.018509196,8,0.340205315,430,2,6,0
7.59076776,864,4.11,0.015107849,7,0.407602266,415,4,4,0
7.579784226,636,1.53,0.00645064,8,0.355059949,413,3,9,0
7.568231404,672,2.63,0.014185225,7,0.300405569,410,4,20,0
7.577403112,647,1.55,0.009300926,8,0.338899624,395,3,10,1
7.547149347,629,2.47,0.01550053,7,0.305980651,429,4,8,0
7.577656363,749,0.17,0.01832372,7,0.320805256,420,2,16,0
7.530997524,647,2.26,0.002304926,8,0.343457138,414,4,16,0
7.509835899,765,0.91,0.011129529,6,0.325462894,429,4,5,0
7.528612304,657,2.8,0.024942351,6,0.319062397,407,3,2,0
7.53645186,830,3.43,0.005315067,6,0.317558116,394,4,11,1
7.570273519,946,3.09,0.003327834,8,0.313947576,397,2,15,0
7.51229926,976,1.63,0.02651008,6,0.391274137,418,1,18,0
7.578184694,633,3.77,0.023576741,7,0.369939945,393,3,5,1
7.597483944,634,2.11,0.019590146,8,0.409398775,428,4,18,0
7.536000094,775,0.69,0.005709609,8,0.334400212,398,1,7,1
7.552992935,789,0.99,0.016297957,8,0.393518507,426,4,19,0
7.580969184,780,0.44,0.019285825,8,0.307615872,403,2,7,0
7.507639436,667,4.16,0.020765515,8,0.362562711,402,3,14,0
7.592818797,743,2.65,0.029274636,7,0.365658463,391,4,2,1
7.534023256,633,0.31,0.025755703,7,0.332593058,425,3,5,0
7.574494757,932,3.2,0.003511063,8,0.310215568,406,4,16,0
7.5859036,831,1.91,0.018169084,8,0.300755499,413,2,19,0
7.517180693,880,3.44,0.028384134,6,0.327475042,415,2,1,0
7.542872306,778,1.24,0.006212763,7,0.407876165,397,1,13,0
7.54418484,816,2.99,0.026351848,6,0.406447183,426,3,15,0
7.56019741,795,3.78,0.018681141,7,0.317197883,416,2,10,0
7.501998803,721,2.63,0.02950038,7,0.400494369,416,2,15,0
7.574092865,729,0.9,0.003856043,7,0.343448079,401,1,3,0
7.548067771,972,2.35,0.022630052,6,0.324782337,408,1,17,0
7.518275963,792,4.1,0.000142719,6,0.399577689,421,1,20,0
7.538916093,957,2.62,0.011012725,7,0.377924221,397,1,20,0
7.502611065,895,1.73,0.001635727,8,0.346723713,411,3,4,0
7.564459937,781,1.95,0.00633664,8,0.389508644,398,4,20,1
7.574141167,868,4.08,0.012663372,6,0.33679981,394,3,15,1
7.506755892,859,1.14,0.022364699,6,0.318721763,424,4,10,0
7.545997218,953,3.36,0.02258946,7,0.37392712,406,1,5,0
7.560796851,915,0.22,0.007469673,7,0.385467833,428,2,6,0
7.580027297,815,0.89,0.01073682,7,0.382761678,390,4,12,1
7.5259845,769,2.87,0.018610361,6,0.315771528,421,2,2,0
7.548104521,832,1.01,0.022479086,8,0.362203175,416,4,8,0
7.534541485,853,2.6,0.007498807,6,0.3090767,424,1,18,0
7.530336905,758,3.73,0.026316694,7,0.337858254,401,1,11,0
7.557879193,859,2.78,0.017512397,6,0.361805882,423,3,15,0
7.57824128,832,2.39,0.010604615,6,0.392359573,402,2,14,0
7.568354888,978,3.91,0.013038323,7,0.382230849,393,4,17,0
7.502142105,715,1.52,0.019598156,6,0.401596179,406,3,16,0
7.585681104,703,3.76,0.023936204,6,0.397376061,420,4,14,0
7.519826848,845,4.08,0.019062923,7,0.378139237,401,1,15,0
7.539530707,964,0.57,0.023726442,6,0.306097134,412,1,20,0
7.577686274,676,3.1,0.020068227,6,0.380411782,408,2,2,0
7.500387213,739,2.15,0.007492641,7,0.354966663,398,2,10,1
7.512163604,682,1.42,0.024322183,7,0.345468529,400,4,8,0
7.597501914,743,4.09,0.029064949,8,0.349389936,400,3,3,0
7.507667088,942,2.46,0.026866107,8,0.394457265,392,2,14,0
7.575893182,663,0.97,0.002405532,8,0.330059613,394,2,18,0
7.534647586,674,3.53,0.011114896,6,0.329350559,405,4,4,0
7.577100054,846,3.35,0.0093894,6,0.317069528,421,2,8,0
7.565592616,882,3.36,0.015440471,6,0.303314383,420,1,15,0
7.558736963,961,4.11,0.002928065,6,0.316506753,398,1,5,0
7.593875552,976,0.4,0.023914653,6,0.409868625,424,2,14,0
7.514566023,676,1,0.000157366,7,0.367109214,409,3,18,0
7.531775273,763,2.8,0.00336769,6,0.303346295,393,2,15,0
7.500478555,948,0.92,0.018365289,8,0.401410329,396,2,8,0
7.56738263,782,2.82,0.01829631,8,0.402478902,413,2,2,0
7.586020769,674,2.01,0.027958854,6,0.310885633,429,1,7,0
7.585796561,924,3.52,0.00702564,8,0.3097951,396,2,17,0
7.575806301,756,2.46,0.025151361,8,0.366548757,429,3,2,0
7.526906206,972,0.9,0.000337027,8,0.397092173,403,1,17,0
7.512419218,855,2.16,0.016289499,7,0.407926908,395,4,8,0
7.529515941,975,2.09,0.027317383,8,0.369663828,426,2,3,0
7.542509775,800,2.03,0.027351992,8,0.325770007,413,4,10,0
7.526685119,793,0.34,0.015531777,8,0.316986902,424,3,18,0
7.513376429,762,0.9,0.004925664,8,0.365727994,407,3,3,0
7.597656858,833,4.12,0.012565328,6,0.356788516,398,4,16,1
7.535726281,856,1.35,0.016686018,8,0.382628206,413,1,20,0
7.540468438,770,3.7,0.00901331,8,0.347871467,409,4,19,0
7.595761947,817,0.61,0.003304401,6,0.328449297,391,1,15,0
7.593372594,661,2.26,0.003682254,7,0.300578344,421,3,6,0
7.542843015,910,1.73,0.000957742,8,0.387418968,411,3,18,0
7.59666841,715,4.01,0.014396964,7,0.347859917,425,1,20,0
7.516582411,776,2.97,0.019987208,6,0.307829557,413,1,3,0
7.573500169,634,3.59,0.011025082,6,0.302352548,396,3,14,1
7.576161084,802,1.32,0.013869406,6,0.362017987,423,2,1,0
7.55059246,880,3.54,0.007165043,7,0.352093312,423,2,6,0
7.514871342,976,2.08,0.02812251,7,0.342098706,413,3,1,0
7.524848746,750,2.58,0.017916577,7,0.355510471,429,1,20,0
7.543961859,690,1.42,0.004163964,8,0.389627193,424,1,12,0
7.554368046,663,0.29,0.003322825,6,0.329095881,395,2,8,0
7.589036601,733,0.9,0.02709192,6,0.307259927,406,4,5,0
7.56836584,977,2.34,0.008427865,7,0.335922991,413,1,10,0
7.532299137,740,2.97,0.01223105,7,0.37650851,399,1,14,1
7.593704828,799,3.39,0.006077807,8,0.315604919,409,1,7,0
7.560775036,686,0.86,0.018952777,6,0.362531146,413,4,2,0
7.525526749,713,2.56,0.003164617,7,0.393584535,428,1,3,0
7.594823325,866,2.17,0.018294348,7,0.354984406,396,4,5,1
7.512414189,806,0.43,0.019046219,8,0.348393171,430,2,15,0
7.502966003,836,3.31,0.006953387,6,0.304959189,396,3,11,1
7.595880747,704,1.54,0.005492823,8,0.393049306,401,3,20,0
7.592756569,740,1.53,0.017603713,7,0.408021257,399,3,16,0
7.572986585,914,0.34,0.026488702,6,0.400334214,404,1,13,0
7.509731081,947,1.85,0.027881455,6,0.343190112,398,4,16,0
7.585560443,866,0.47,0.019346369,8,0.369488523,421,1,18,0
7.517256634,713,0.87,0.002066904,8,0.310063392,419,1,4,0
7.507185227,854,2.58,0.020794247,8,0.309171112,395,2,5,1
7.596044124,713,0.3,0.022592469,7,0.316793037,419,4,13,0
7.51411854,799,3.62,0.002791011,8,0.394764166,422,2,5,0
7.523409481,782,4.05,0.027921494,6,0.324373614,396,4,14,1
7.522877112,757,1.12,0.002386673,6,0.402714055,420,4,4,0
7.508692803,886,1.48,0.017643473,7,0.329559167,413,1,3,0
7.532084137,918,3.46,0.02458391,8,0.358352133,404,4,12,0
7.524016599,736,0.2,0.026555932,8,0.382005381,406,1,19,0
7.56240413,682,2.97,0.0006415,7,0.329271096,413,4,1,0
7.548050601,680,3.75,0.006656625,7,0.36597266,422,2,8,0
7.584529634,840,1.59,0.002435247,6,0.400998366,393,4,9,0
7.536495224,923,3.97,0.013914471,7,0.341619142,417,4,16,0
7.510984348,909,0.16,0.029110197,7,0.374472116,410,3,17,0
7.549532439,934,2.03,0.013382937,6,0.345296299,413,3,19,0
7.524744477,739,3.53,0.022746221,8,0.381668082,411,3,12,0
7.501911497,650,2.24,0.002794244,7,0.361736991,390,1,18,0
7.576310867,889,3.96,0.023970658,8,0.321765033,391,1,2,1
7.51121816,727,1.74,0.00841814,8,0.317966037,411,1,14,0
7.595844143,857,0.9,0.005889006,7,0.384120972,424,1,12,0
7.502111909,964,1.19,0.004096512,6,0.340900831,429,2,3,0
7.593808505,780,2.1,0.026599054,7,0.347331903,423,4,11,0
7.504540627,769,4.06,0.028250035,8,0.366131101,406,4,8,0
7.542354008,913,2.04,0.008267225,7,0.404251756,390,4,2,0
7.592539618,842,2.59,0.011484585,7,0.379656354,396,1,8,1
7.596392782,763,1.72,0.000634445,6,0.396065556,399,2,17,0
7.525890695,686,1.34,0.007495851,8,0.399197187,401,2,3,0
7.599661289,915,2.59,0.007448379,8,0.364888697,426,1,15,0
7.543409104,698,1.36,0.009981863,7,0.405862519,393,4,9,0
7.580002856,636,3.74,0.014277483,7,0.329091849,411,4,13,0
7.530455269,887,2.13,0.007118442,8,0.360767484,419,3,19,0
7.566733528,733,1.18,0.026916219,8,0.331560968,395,3,18,1
7.512910629,855,0.71,0.005168906,8,0.338697388,411,2,9,0
7.56345039,839,3.6,0.012947253,6,0.321567274,396,2,2,1
7.573820961,698,0.75,0.021509232,7,0.401364162,416,4,4,0
7.546154503,647,2.41,0.023610753,7,0.396548518,418,1,14,0
7.555832166,637,0.78,0.025961456,6,0.322066585,397,4,2,1
7.564803039,673,1.15,0.026662124,7,0.351384126,401,4,3,0
7.563110102,889,1.76,0.024334157,7,0.339654549,427,2,8,0
7.58411368,770,0.34,0.029875308,7,0.327634037,394,2,10,1
7.569741904,819,2.35,0.010448655,6,0.402448902,401,4,11,0
7.534342872,863,3.25,0.012109628,8,0.331860357,405,3,20,0
7.548222705,939,2.35,0.026875707,6,0.39724912,405,3,19,0
7.543850768,803,2.8,0.024222026,6,0.371334614,413,2,5,0
7.595950865,703,0.54,0.012115646,7,0.337940345,427,3,1,0
7.525742444,683,4,0.008400468,7,0.32417737,420,3,12,0
7.571935883,641,3.35,0.00621326,8,0.409414865,391,2,12,0
7.520291532,877,4.02,0.001483147,6,0.401049638,396,4,17,0
7.5237055,790,1.16,0.026187228,6,0.311350551,412,4,6,0
7.518009156,750,2.98,0.011951911,8,0.319108111,401,4,8,0
7.587909311,698,2.89,0.02373028,6,0.348954606,428,4,9,0
7.56174215,921,2.78,0.028731416,6,0.349203377,397,2,4,0
7.508114992,864,3.45,0.01736409,6,0.350611807,406,4,3,0
7.592236875,847,1.84,0.005227504,7,0.328983852,411,2,3,0
7.578476173,685,0.2,0.003420705,6,0.350072511,417,4,11,0
7.535172337,880,2.86,0.00870968,8,0.392949109,404,4,4,0
7.506455914,924,3.42,0.013071912,6,0.389122028,416,3,15,0
7.572806961,629,1.41,0.026312115,7,0.392313411,398,2,4,1
7.589306319,945,0.93,0.011978451,8,0.327221973,417,3,9,0
7.541047178,872,2.72,0.016617235,6,0.400127081,401,3,20,0
7.581683035,664,2.23,0.026859229,8,0.322554246,409,1,5,0
7.569104585,709,1.1,0.011950708,6,0.389106427,401,1,8,0
7.524780248,815,2.33,0.002705507,6,0.397950282,403,3,18,0
7.582711025,663,3.52,0.012600588,8,0.331003099,393,2,1,1
7.500095606,888,0.83,0.019715443,6,0.375976978,418,1,10,0
7.54703688,837,0.25,0.020082991,8,0.39063578,406,1,10,0
7.588502642,794,0.1,0.011558828,6,0.339719507,414,2,19,0
7.503070101,762,4.16,0.010926908,7,0.310710247,404,3,5,0
7.5659959,974,4.19,0.012093179,6,0.358083773,404,2,4,0
7.524284119,778,3.53,0.014312739,8,0.37865633,403,2,1,0
7.511518504,974,1.54,0.028037795,7,0.302741562,391,2,9,0
7.547669873,711,1.82,0.009783626,8,0.398662587,422,4,18,0
7.523133028,868,1.98,0.017081264,7,0.345732179,412,4,12,0
7.538931853,920,3.61,0.005384895,7,0.361474523,395,2,5,0
7.567070794,829,0.28,0.027483274,7,0.300891754,408,2,17,0
7.568452734,940,1.25,0.010505714,6,0.365350775,393,4,16,0
7.505479159,828,3.07,0.023331534,8,0.303922444,403,2,13,0
7.564328167,836,0.6,0.019311937,7,0.352444697,414,4,12,0
7.569966977,707,2.26,0.025560513,6,0.307938425,411,3,7,0
7.500528734,623,3.81,0.019022086,7,0.319806854,423,4,6,0
7.500081043,808,0.17,0.020333635,8,0.355700333,419,1,8,0
7.565909311,736,2.05,0.009904321,8,0.385431565,424,2,15,0
7.504622057,863,2.88,0.003969674,6,0.303254587,422,4,4,0
7.526987807,753,2.61,0.023618791,8,0.318124273,397,1,8,1
7.567088627,842,3.68,0.001973514,7,0.316775887,391,3,8,0
7.595742066,844,3.44,0.009077801,6,0.333483182,410,2,11,0
7.572664049,733,0.8,0.008268965,8,0.369381905,394,3,14,1
7.56156431,776,2.63,0.024601782,8,0.337594051,423,1,5,0
7.590518213,750,1.59,0.014460965,7,0.378503057,394,4,12,1
7.551159815,781,0.5,0.001305245,7,0.40646969,397,2,10,0
7.579305152,649,1.01,0.010964238,6,0.393313588,394,3,6,1
7.581340568,793,1.35,0.006715527,8,0.390570004,395,1,9,1
7.524152978,815,0.26,0.029485945,7,0.319976349,403,4,11,0
7.509474243,864,1.37,0.027292187,8,0.377353246,406,3,7,0
7.567670463,912,4.03,0.02984031,7,0.342217276,428,2,7,0
7.531867498,866,0.54,0.027336434,7,0.311843647,426,1,13,0
7.574556884,931,0.13,0.01211631,8,0.36627293,417,1,7,0
7.577607891,659,3.66,0.002243804,7,0.310981166,391,4,7,0
7.520568363,646,2.84,0.012681419,8,0.343336673,409,3,8,0
7.59347318,629,1.46,0.001104705,7,0.402771299,398,4,8,0
7.59800878,759,1.99,0.017556465,6,0.306894911,414,1,16,0
7.591669718,688,0.46,0.016515235,8,0.340565464,428,1,4,0
7.521109024,767,3.16,0.02886432,6,0.30699793,412,2,19,0
7.561965314,678,0.87,0.026478303,8,0.389458746,396,3,15,1
7.548679145,720,1.57,1.02E-05,8,0.367764478,421,2,18,0
7.545317995,923,0.13,0.014176407,6,0.321437565,403,4,19,0
7.556470871,787,1.69,0.005340049,6,0.385870008,411,1,1,0
7.556788708,750,3.25,0.025731854,8,0.321258309,403,3,6,0
7.577502644,956,0.36,0.020991221,8,0.396441878,428,1,18,0
7.507000771,642,2.86,0.014373848,6,0.31625725,400,4,9,0
7.515256059,751,1.31,0.004718299,6,0.3316112,428,4,4,0
7.597933178,833,3.33,0.008370653,8,0.323306596,428,2,10,0
7.508565695,870,3.25,0.02082188,6,0.381628153,409,2,15,0
7.595365242,678,0.62,0.01191227,8,0.388294686,420,3,9,0
7.556399279,623,0.15,0.003077824,6,0.392252318,419,2,16,0
7.509989539,813,1.44,0.017093577,6,0.401239949,398,2,13,0
7.530366386,887,1.44,0.006313044,6,0.347441879,407,1,1,0
7.574153206,902,3.49,0.024285931,8,0.397348545,402,1,2,0
7.523299299,930,3.6,0.012037618,6,0.308977846,425,3,8,0
7.533089219,852,0.4,0.029295241,8,0.303818643,413,4,10,0
7.577597342,942,2.59,0.013268213,6,0.333713911,397,4,9,0
7.522814512,875,4.01,0.012026037,8,0.375794692,407,3,14,0
7.540448297,902,3.43,0.004763402,7,0.309074107,407,2,7,0
7.54336163,761,4.11,0.011918179,7,0.34381448,405,4,9,0
7.50518033,940,1.8,0.0124176,7,0.318560811,424,3,14,0
7.515050479,669,1.89,0.029535491,7,0.342233424,426,1,3,0
7.527029038,830,1.5,0.022754735,8,0.387430999,396,4,10,1
7.57212901,748,2.69,0.015126897,7,0.303444674,422,2,16,0
7.548826425,642,3.33,0.013566443,8,0.378712705,412,3,14,0
7.531041423,791,2.62,0.004739178,8,0.406463873,416,2,7,0
7.553506003,744,0.93,0.029391312,8,0.373431223,419,1,19,0
7.512010946,969,1.29,0.003080471,8,0.306738333,396,2,16,0
7.593481831,855,0.81,0.027367238,7,0.392606081,396,1,6,1
7.545704228,755,2.29,0.021559659,8,0.389478388,400,2,18,0
7.530292559,629,0.35,0.022535528,6,0.38524046,424,2,10,0
7.559858475,820,1.2,0.005358648,7,0.369519144,398,4,4,1
7.553329213,893,0.14,0.029524587,6,0.370557371,428,3,10,0
7.503803017,648,3.82,0.028248286,7,0.371854284,414,1,16,0
7.549675536,744,1.96,0.004988167,7,0.354014087,416,3,10,0
7.516265951,745,4.07,0.027625928,7,0.373148218,429,3,9,0
7.502693781,966,3.96,0.007122402,7,0.39037771,401,2,18,0
7.579994498,850,1.54,0.027527127,7,0.40180465,403,4,3,0
7.573950633,794,0.74,0.024022736,8,0.32763838,426,2,9,0
7.598918572,693,2.44,0.011537324,8,0.30402142,391,4,1,1
7.513843945,863,2.71,0.012967666,6,0.337249889,416,1,5,0
7.597792357,635,0.11,0.006520113,8,0.383062141,412,3,15,0
7.524527273,815,1.82,0.00931825,7,0.325077277,402,1,5,0
7.556241927,870,2.81,0.020539165,8,0.37890559,410,1,8,0
7.556965835,893,4.05,0.024412889,6,0.356136308,411,4,8,0
7.538290895,829,3.11,0.013852383,7,0.373429552,401,4,5,0
7.573431435,695,2.96,0.023913477,7,0.392727145,426,4,9,0
7.55318021,656,0.26,0.020667312,7,0.311837057,392,3,10,1
7.560045088,710,2.84,0.003325561,8,0.370297529,394,1,13,0
7.519397602,743,2.39,0.007828638,6,0.300194961,421,4,2,0
7.57079743,631,2.69,1.44E-05,6,0.334467807,396,1,10,0
7.512882075,715,0.31,0.011695486,6,0.405169049,416,1,2,0
7.551014177,738,2.33,0.003241757,7,0.395667189,401,3,19,0
7.507919473,677,3.95,0.001300789,8,0.36429933,393,2,3,0
7.518031475,908,1.08,0.020074282,6,0.388601693,422,2,2,0
7.592196677,923,1.29,0.008566831,6,0.312206319,404,3,13,0
7.551192898,749,3.78,0.02774258,6,0.387401817,427,2,7,0
7.500910926,847,0.47,0.010049164,7,0.35945089,399,4,3,1
7.549399288,930,4.12,0.007466125,6,0.383305304,415,4,15,0
7.571011443,669,3.68,0.011215475,7,0.329772958,423,4,1,0
7.527480243,711,0.93,0.024176177,6,0.354376421,430,4,7,0
7.515148365,825,2.03,0.026410782,7,0.302073599,399,2,18,1
7.585269052,813,0.75,0.027914881,6,0.333203504,394,2,12,1
7.505407119,732,3.7,0.018106581,8,0.337895242,427,2,15,0
7.544170966,808,1.83,0.013431244,7,0.388314384,402,2,16,0
7.557157518,896,4.04,0.028245786,8,0.381200573,426,2,13,0
7.578711837,720,1.73,0.012862517,6,0.345856567,417,2,9,0
7.535851936,942,0.53,0.00869853,7,0.307557088,404,1,15,0
7.560463461,865,2.95,0.00963258,7,0.301304212,422,4,10,0
7.58539556,765,2.37,0.023157088,7,0.375000481,394,2,6,1
7.524028182,900,1.3,0.023793033,8,0.312725953,429,1,16,0
7.573983342,955,3.31,0.008372679,7,0.302484827,397,3,16,0
7.574989684,652,0.68,0.027944623,8,0.306199188,421,3,2,0
7.541286463,815,2.42,0.003311885,7,0.304525268,428,3,15,0
7.547226641,936,4.13,0.01741885,8,0.376327789,422,3,6,0
7.550254576,653,3.55,0.023456019,8,0.407543003,392,4,5,0
7.561949078,652,3,0.014811586,6,0.409905152,405,1,17,0
7.540094378,895,1.1,0.016409124,8,0.360569614,394,2,7,1
7.57923485,886,0.31,0.002312163,6,0.330034264,415,2,10,0
7.567305098,651,2.87,0.010988392,7,0.340374378,392,2,15,1
7.568003361,917,3.36,0.007296918,8,0.371621417,400,2,18,0
7.565847268,808,3.13,0.023478284,7,0.318919867,397,2,1,1
7.570921259,647,0.26,0.0132429,8,0.326296603,394,4,17,1
7.561435101,959,1.41,0.012408529,8,0.367890644,395,3,9,0
7.556057571,892,2.07,0.006482303,6,0.333315099,398,2,19,1
7.529300836,784,4.08,0.001790278,8,0.335789303,427,2,15,0
7.595587851,671,2.06,0.00934051,6,0.31096208,423,4,15,0
7.596226484,804,1.54,0.02492,7,0.397027217,411,2,6,0
7.547098196,633,1.75,0.010922433,8,0.340931006,429,1,17,0
7.598655226,752,2.5,0.011701555,6,0.305600725,393,1,9,1
7.599669362,873,2.76,0.027722046,8,0.328295138,402,3,2,0
7.548261946,671,0.42,0.016314836,6,0.301129967,399,3,4,1
7.587223025,914,2.46,0.010598248,8,0.365929771,404,3,11,0
7.54454048,749,2.89,0.002992129,8,0.307087207,416,2,18,0
7.55916973,669,2.01,0.01890975,8,0.328302192,412,2,3,0
7.504436659,757,1.36,0.015223308,6,0.303014008,390,1,14,1
7.525737084,928,0.76,0.028997619,8,0.354736762,398,4,11,0
7.534515453,979,1.74,0.012686381,8,0.31905874,407,4,13,0
7.543425802,816,0.84,0.020982714,7,0.337287408,403,4,14,0
7.528558321,743,0.57,0.002300575,6,0.381018779,425,1,17,0
7.553658501,926,1.28,0.013304842,7,0.303787301,390,1,19,0
7.591842282,788,0.17,0.029582936,6,0.346206238,394,3,13,1
7.530461627,753,1.76,0.026016565,8,0.405142242,427,3,9,0
7.591833329,708,0.59,0.012335742,6,0.390303512,417,4,6,0
7.549090084,973,1.78,0.014004282,8,0.312305637,415,1,13,0
7.535780273,964,0.95,0.026576786,8,0.32102422,418,2,11,0
7.593309866,626,1.14,0.020045359,6,0.308669993,423,1,14,0
7.588314399,653,2.97,0.028667437,7,0.407379446,405,1,15,0
7.553446463,819,0.45,0.020944326,6,0.406589613,409,4,8,0
7.584095015,821,2.82,0.018109816,8,0.340285896,428,2,12,0
7.58424984,882,1.7,0.003668244,7,0.383864322,413,1,3,0
7.565279893,773,2.19,0.01446863,7,0.367751934,399,4,11,1
7.50887863,897,2.76,0.024181016,8,0.348974154,429,2,4,0
7.508020579,828,3.43,0.009802854,7,0.319999875,412,2,11,0
7.583290673,734,4.12,0.01049734,6,0.335636834,420,2,19,0
7.575222719,925,2.88,0.029117072,8,0.30460992,418,2,2,0
7.543500236,667,0.69,0.009880483,8,0.336404787,395,4,13,1
7.512869452,682,4.05,0.029311423,6,0.361759144,391,1,18,1
7.508012921,927,3.55,0.024982596,7,0.308935618,402,2,17,0
7.551489845,855,3.57,0.008147377,8,0.336172687,415,2,9,0
7.5981431,788,0.71,0.01234155,8,0.406598582,414,3,8,0
7.516928633,666,2.35,0.022289356,7,0.372881476,419,2,5,0
7.599759607,806,0.72,0.028091307,6,0.40942914,428,2,10,0
7.529036416,870,2.6,0.017758928,8,0.300950476,426,4,2,0
7.58900199,936,1.37,0.007151624,6,0.336613952,415,1,2,0
7.572455998,717,3.83,0.002886939,8,0.320116544,426,1,18,0
7.50185142,751,2.13,0.00806268,6,0.338203198,415,3,3,0
7.52898701,712,1.91,0.022859114,6,0.346677066,412,3,17,0
7.536208546,848,0.72,0.015268551,8,0.324069667,408,1,12,0
7.515144624,694,0.45,0.011304111,8,0.305236717,425,3,20,0
7.538815946,624,1.48,0.01268165,6,0.383862843,412,4,14,0
7.569636279,927,0.12,0.003787955,6,0.384033729,418,1,10,0
